is_hazmat,reason,item_id,title,description,domain_id
False,"O produto é um sapatinho de boneca, não contendo substâncias perigosas, baterias ou outros materiais regulamentados.",MLB50766374,Sapatinho De Boneca Pantufa Sola 5cm Baby Alive Cores,,MLB-DOLL_CLOTHES_KITS
False,"O produto é um berço de boneca feito de plástico, não contendo substâncias perigosas, baterias ou outros materiais regulamentados.",MLB32999452,Bercinho De Boneca Kepler Bebe Boneca Cor Rosa,"Transforme o quarto de brinquedo em um universo mágico com o Bercinho de Boneca Kepler Bebe, da marca Divertoys. Com uma cor rosa encantadora, este bercinho é o presente perfeito para crianças acima de 3 anos que adoram cuidar de suas bonecas. O material de plástico garante durabilidade e segurança, enquanto o design é pensado para estimular a criatividade e a imaginação dos pequenos. Com um tamanho aproximado de C:31XL:22XA:22cm e um peso leve de cerca de 250g, é fácil de transportar e manusear, permitindo que a criança leve o bercinho para onde quiser. Este modelo de Boneca é ideal para incentivar o jogo simbólico e a interação social, promovendo momentos de alegria e aprendizado.",MLB-DOLL_CRIBS
True,"O produto é um sistema de ignição para fogos de artifício (máquina pirotécnica), que são classificados como materiais explosivos ou inflamáveis, mesmo que sejam de 'chama fria'.",MLB64569981,"Sistema de Ignição de Fogos de Artifício a Frio Afito, Máquina Pirotécnica para Palco de Casamento com Dois Controles Remotos para Efeitos de Palco de Casamento em Ambientes Internos","Este produto é amplamente utilizado em bares, festas, discotecas, concertos, casamentos, cerimônias de abertura, palcos, shows de entretenimento, hotéis, inaugurações de edifícios e outras celebrações. Com certeza trará cenas de sonho e criará um ambiente feliz. 
 
 Especificação 
 Número de máquinas de fogos de artifício frios: 8 
 Controle remoto: um controle oito 
 Abertura: 4,2 cm, adequada para fogos de artifício de chama fria com diâmetro inferior a 4,2 cm 
 Fonte de alimentação: pilhas AAA (não incluídas) 
 
 Incluído na embalagem 
 2x controle remoto 
 8 máquinas frias de fogos de artifício 
 
 Notes 
 1. Tubos e baterias de fogos de artifício não estão incluídos devido a restrições de envio. 
 2. Depois de conectar a linha, não agite a caixa receptora com força quando não estiver em uso. 
 3. Depois de conectar a caixa receptora ao produto, certifique-se de manter o controle remoto adequadamente para evitar danos. 
 4. Não coloque o produto em um local úmido.",MLB-DOLL_PLAYSETS
False,Não contém materiais perigosos; é um brinquedo para bonecas.,MLB45624103,Balanco Para Boneca 2 Em 1 Vira Mochila Para Portar Boneca,"BALANÇO PARA BONECA 2 EM 1 Ref: 997

Esse balanço é incrível!  
Além de ser um lindo balanço para a sua boneca, ele também se transforma em mochila, permitindo que a criança transporte a sua boneca nas costas.  
Assim, a brincadeira fica ainda mais real!  
As crianças irão adorar!  
E ainda conta com o cinto de segurança!

Atenção:  
O produto não acompanha a boneca.  

Produto indicado para crianças a partir de 3 anos de idade, por conter peças pequenas que podem ser engolidas.  
Imagem meramente ilustrativa.  

Tamanho da embalagem: 52 x 30 x 7.",MLB-DOLL_STROLLERS
False,"O produto é um revestimento de parede, não contendo substâncias perigosas, baterias ou produtos químicos regulamentados.",MLB28047250,Plaqueta Revestimento Ferrugem Caixa 1m² 60 Unidades,"Plaqueta Revestimento Ferrugem Destonalizado Caixa 1m² 60 Unidades

O Revestimento é ideal para agregar mais beleza e elegância nas paredes, churrasqueiras, fornos, fogões, bancadas, em qualquer ambiente. 
Pode ser usado Interno e Externo
*Venda apenas em caixa fechada contendo 2,5m²

Especificações do Produto:
Altura: 5,5mm
Largura: 6,5cm
Comprimento: 25,6cm
Peso Unitário: 190 gramas
Qualidade: A
Peças por Caixa: 60
M² por Caixa: 1
Junta de Assentamento: 2mm - ambiente interno / 4mm - ambiente externo
Tipo: CERÂMICA
Superfície: BRILHO
COR: Ferrugem - Destonalizado

Itens Inclusos:
1 – Caixa Plaqueta Cerâmica Ferrugem - 1m² 

Dicas de Manutenção e Limpeza:
Não usar produtos químicos e abrasivos, limpar com pano úmido e sabão neutro. Sempre diluir o produto para limpeza na água, não aplicar diretamente na peça.",MLB-DOORBELLS
True,"O produto inclui baterias de lítio (CR2032), que são classificadas como material perigoso devido à sua inflamabilidade.",MLB29636931,Kit 25 Controle Remoto Linear-hcs + 20 Bateria Lítio Cr2032,"Controle de acesso com 3 botões e código Rolling Code da Linear (HCS2).
Botões do tipo push button.
Indicação de bateria baixa.
Frequência: 433,92 MHz.
Alcance de até 100 m sem barreira.
Clip na parte traseira.

Bateria CR2032 3V de Lítio, adequada para placa-mãe, calculadoras, agenda eletrônica e controles, também conhecida como pilha botão ou moeda.
Especificações da bateria:
Modelo: CR2032.
Voltagem: 3V.

Itens inclusos:
25 Controle remoto 3TB Azul Linear/Nice.
20 Bateria CR2032 3V de Lítio.",MLB-DOOR_AND_GATE_REMOTE_CONTROLS
False,"O produto é um portão de madeira, que não é classificado como material perigoso. O verniz aplicado não o torna perigoso para transporte.",MLB31056954,Portão Retrátil Madeira Sanfonado Pinus Verniz Cachorro Criança 90cm,"---DESCRIÇÃO---
01 – PORTÃO RETRÁTIL DE MADEIRA COM VERNIZ OU SEM VERNIZ

ESCOLHA SUA OPÇÃO EM VARIAÇÕES ACIMA DO BOTÃO COMPRAR

- Portão para Cachorro de Madeira, pode ser utilizado também para proteção de crianças.
- Portão é do tipo Sanfonado.
- Fabricado em madeira Pinus na cor natural.
- Fixo no batente da porta, ele faz a articulação tanto para o lado de dentro como para o lado de fora.
- Podendo ser pintado na tinta látex ou tinta óleo.
- Sem pintura não pode ser lavado.
- Abre para Ambos os Lados.

Abertura de 42 cm á 1,27 mts.
Altura de 74,5 cm
Peso 6 kg
Espessura 4 cm

- Observação:-
- Portão com medidas especificas para vão entre os Batentes de 80 cm.
- O ideal para abertura até 1,20m mas pode chegar até 1,27 de abertura o portão.
- As pontas da madeira são arredondas para maior proteção das crianças.
 “NOSSAS CRIANÇAS MERECEM NOSSA PROTEÇÃO”.

---- PERGUNTAS FREQUENTES ---

- Pode ser fixado diretamente no muro ?
R: Sim

- Pode deixar exposto ao tempo ou ser lavado ?
R: Sim, porém somente se o portão for adquirido com verniz ou você tiver envernizado ou pintado com tinta látex.

- O produto possui farpas, pregos aparentes ou algo que possa machucar o pet ou crianças ?
R: Não. o produto é lixado e não possui nenhum material que possa machucar.

- O portão possui base para ficar em pé sem fixar na porta ou parede ?
R: Não. o produto é projetado para fixação em batentes de portas ou paredes.

EAN: 7905272608806",MLB-DOOR_AND_STAIR_SAFETY_FENCES
False,"O produto é uma fechadura e maçaneta para forno, não contendo materiais perigosos como inflamáveis, corrosivos, tóxicos ou baterias de lítio.",MLB40991043,Fechadura Venâncio Maçaneta Completa Forno Maçaneta Completa Forno,,MLB-DOOR_AND_WINDOW_LOCKS
False,"O produto é um calço de porta de silicone, que não se enquadra em nenhuma categoria de materiais perigosos (inflamáveis, corrosivos, tóxicos, explosivos, gases comprimidos, oxidantes, radioativos ou outros materiais regulamentados).",MLB26673855,Calço de porta Wincy Silicone rato vermelho,,MLB-DOOR_STOPPERS
False,"O produto é uma prancheta magnética de brinquedo e não contém materiais perigosos como inflamáveis, corrosivos, tóxicos ou baterias de lítio.",MLB37840918,"Prancheta Magnética Dot Art, Brinquedo Educativo M","Prancheta De Desenho Magnetic Dot Art, Brinquedo Educativo M

A Prancheta de Desenho Magnetic Dot Art é um brinquedo educativo que vai estimular a criatividade e desenvolver habilidades motoras das crianças. Este conjunto incrível vem com 1 prancheta magnética, 1 caneta magnética, 7 fotos de dupla face e 50 contas magnéticas. As crianças vão se divertir por horas criando desenhos e rabiscos exclusivos.

A prancheta magnética possui um tamanho de 25x25cm, proporcionando espaço suficiente para as crianças desenharem. Além disso, ela vem com cartões ilustrados de dupla face, com padrões claros e cores brilhantes, que vão atrair a atenção das crianças e estimular o jogo.

Além de ser divertida, a Prancheta de Desenho Magnetic Dot Art também é educativa. As crianças podem usar as esferas magnéticas coloridas para criar sua arte de pontos magnéticos, estimulando sua imaginação e desenvolvendo habilidades motoras finas, coordenação olho-mão, reconhecimento de cores, capacidade cognitiva e capacidade de resolução de problemas.

Feita com material ABS durável e resistente, a prancheta magnética e as contas magnéticas possuem superfície lisa e cantos arredondados, garantindo a segurança das mãozinhas do seu bebê. Além disso, ela é reutilizável e resistente a quedas.

A Prancheta de Desenho Magnetic Dot Art é um presente perfeito para crianças a partir de 3 anos. Além de proporcionar diversão, este brinquedo educativo também ajuda a reduzir o tempo de tela, incentivando as crianças a praticarem habilidades de resolução de problemas e a desenvolverem a imaginação.",MLB-DRAFTING_KITS
False,"O produto é um brinquedo educativo de plástico e não contém materiais perigosos, baterias ou produtos químicos.",MLB51325980,Brinquedo Educativo Giraffa Estica e Puxa Poptube Dutoys Plástico,"Apresentamos a Giraffa Estica e Puxa Poptube, um brinquedo educativo perfeito para estimular a coordenação motora e a criatividade das crianças. 

Com um design atrativo e colorido, esta girafa se transforma em um brinquedo de puxar e empurrar, promovendo momentos de diversão e aprendizado.

Feita com materiais de alta qualidade, a Giraffa Estica e Puxa Poptube é ideal para crianças que exploram o mundo à sua volta. Seu formato único permite que as crianças brinquem de formas diferentes, encorajando a imaginação enquanto desenvolvem habilidades motoras essenciais.

A proposta lúdica desse brinquedo é envolvente e segura, proporcionando horas de entretenimento que podem ser desfrutadas em casa ou ao ar livre. A Giraffa é uma excelente companhia para as aventuras diárias dos pequenos, tornando cada momento de brincadeira uma oportunidade de aprendizado e descoberta.

Invista no desenvolvimento e na diversão do seu filho com este brinquedo que une qualidade, segurança e entretenimento. A Giraffa Estica e Puxa Poptube é um presente perfeito para qualquer ocasião e certamente encantará tanto crianças quanto pais, criando memórias inesquecíveis.",MLB-DRAGGING_TOYS
False,"O produto é uma grelha de drenagem de alumínio, que não possui características de materiais perigosos como inflamabilidade, toxicidade ou corrosividade.",MLB27241249,Grelha de drenagem 2 Irmãos Anti inseto  Anti Inseto Alumínio,,MLB-DRAIN_GRATES
True,"Desentupidores de ralo frequentemente contêm produtos químicos corrosivos ou tóxicos para dissolver obstruções, classificando-os como materiais perigosos.",MLB32430826,Sifão de drenagem B3dps desentupidor de cabelo ralo pia lavabo banheiro,,MLB-DRAIN_TRAPS
False,"O produto é um organizador de gavetas feito de bambu e tecido, não contendo materiais perigosos como inflamáveis, corrosivos ou tóxicos.",MLB65227237,"Gaveta, gaveta, gaveta, organizador, tecido de bambu 121x60x32","O armário de cabeceira de bambu e tecido com 4 gavetas é a escolha ideal para quem busca funcionalidade, estética e praticidade em uma única peça de mobiliário. Suas dimensões de 121 cm de altura, 60 cm de largura e 32 cm de profundidade permitem o uso eficiente do espaço, tornando-o uma solução perfeita para quartos, salas de estar, estudos ou áreas de trabalho.

 Com um estilo rústico e country, esta cômoda combina bambu natural com tecido resistente, criando um design aconchegante e acolhedor que se adapta facilmente a diferentes estilos de decoração. Suas quatro gavetas grandes oferecem o espaço ideal para organizar roupas, acessórios, documentos ou qualquer objeto que você precise manter arrumado e acessível.

 A estrutura feita de materiais duráveis garante estabilidade e firmeza, mesmo com o uso diário. Além disso, seu design desmontado permite que ele seja colocado diretamente no local desejado, aproveitando seus benefícios desde o início, sem a necessidade de ferramentas ou instalação adicional.

 Mais do que um móvel funcional, essa cômoda também se torna um elemento decorativo, agregando personalidade e aconchego a qualquer ambiente. A combinação de bambu e tecido proporciona um acabamento elegante, versátil e natural, ideal para quem procura um equilíbrio entre estilo e ordem.
Características principais do 
:

 Dimensões: 121 cm (altura) x 60 cm (largura) x 32 cm (profundidade)

 Feito de bambu natural e tecido durável

 Quatro gavetas grandes para organização

 Design rústico/country com acabamento elegante

 Estrutura estável e durável

 Sem montagem, pronto para uso

 Ideal para quarto, sala de estar, escritório ou escritório

 Traga estilo, funcionalidade e ordem a qualquer espaço",MLB-DRAWERS_AND_STORAGE_DRAWERS
